ID,TargetD,GiftCnt36,GiftCntAll,GiftCntCard36,GiftCntCardAll,GiftAvgLast,GiftAvg36,GiftAvgAll,GiftTimeLast,GiftTimeFirst,PromCnt12,PromCnt36,PromCntAll,PromCntCard12,PromCntCard36,PromCntCardAll,DemMedHomeValue,DemPctVeterans,DemMedIncome
00143782,$25.00,1,1,1,1,$28.00,$28.00,$28.00,21,21,10,16,16,5,8,7,"$585,400",25,"$81,394"
00014276,$15.00,3,5,1,1,$15.00,$12.00,$13.20,18,30,24,39,38,6,13,13,"$320,000",13,"$51,822"
00001092,$15.00,9,32,6,15,$10.00,$10.56,$9.84,6,76,27,48,100,10,20,34,"$581,700",27,"$72,750"
00188547,$25.00,7,23,4,9,$50.00,$20.43,$20.26,5,73,31,52,102,13,23,37,$0,0,$0
00001549,$50.00,1,3,1,1,$50.00,$50.00,$50.00,24,49,13,28,35,6,13,12,"$586,300",41,$0
00143996,$10.00,4,12,3,6,$5.00,$9.00,$7.08,18,44,12,32,38,6,17,17,"$595,100",30,"$170,752"
00144021,$15.00,4,10,4,8,$15.00,$15.00,$13.50,18,63,13,34,56,6,17,21,"$159,000",6,"$30,094"
00144038,$50.00,2,3,2,3,$30.00,$27.50,$20.00,21,41,13,33,35,6,16,15,"$500,000",0,$0
00144076,$50.00,3,8,3,6,$60.00,$51.67,$38.75,16,105,13,33,69,6,17,28,"$598,000",17,"$155,586"
00144050,$22.00,2,2,2,2,$25.00,$22.50,$22.50,20,24,13,24,23,6,11,9,"$598,200",32,"$155,586"
00003918,$21.00,3,26,3,14,$16.00,$15.67,$12.81,16,123,40,58,129,6,15,32,"$593,100",31,"$155,586"
00144110,$15.00,1,9,1,7,$25.00,$25.00,$9.78,17,102,13,30,61,6,13,25,"$588,200",20,"$86,256"
00005742,$75.00,3,7,1,2,$100.00,$116.67,$103.57,4,45,16,38,68,6,17,18,"$291,000",0,"$61,461"
00189373,$15.00,1,15,0,8,$15.00,$15.00,$5.53,19,110,6,14,39,2,2,12,"$230,000",23,"$47,073"
00144356,$20.00,3,13,0,3,$20.00,$15.33,$6.54,15,116,13,33,61,6,6,29,"$285,500",17,$0
00144351,$40.00,2,13,2,10,$25.00,$22.50,$11.46,21,126,9,23,48,5,14,25,"$285,500",17,"$47,073"
00144309,$25.00,1,1,1,1,$25.00,$25.00,$25.00,16,16,12,17,14,5,7,6,"$269,800",19,"$47,073"
00144577,$15.00,2,7,2,4,$15.00,$14.00,$9.29,17,81,11,27,50,4,10,18,"$573,900",12,"$104,651"
00144676,$5.00,5,49,4,21,$9.00,$7.60,$7.57,15,126,10,31,82,4,14,31,"$145,700",19,"$35,778"
00144691,$20.00,1,5,0,2,$20.00,$20.00,$20.00,20,76,10,22,47,3,3,17,"$580,600",31,"$121,601"
00144729,$5.00,4,7,3,5,$10.00,$14.25,$12.71,18,75,13,33,55,6,16,23,"$544,400",36,"$122,685"
00144714,$16.00,1,2,1,2,$16.00,$16.00,$13.00,23,34,10,24,24,4,10,10,"$501,400",22,$0
00144769,$6.00,3,5,2,2,$7.00,$5.67,$5.80,17,28,12,23,22,6,11,9,"$587,900",25,"$161,853"
00144859,$20.00,2,4,2,4,$12.00,$11.00,$11.75,16,44,14,30,33,6,12,12,"$357,300",0,"$105,701"
00144926,$20.00,1,5,0,2,$20.00,$20.00,$12.60,26,66,10,31,50,5,5,20,"$513,900",22,$0
00144906,$20.00,1,1,1,1,$20.00,$20.00,$20.00,25,25,7,18,15,3,7,6,"$378,100",21,"$86,116"
00085416,$25.00,1,4,0,1,$20.00,$20.00,$14.00,26,77,11,31,47,5,5,18,"$330,300",23,$0
00145010,$20.00,1,17,0,10,$20.00,$20.00,$8.88,20,126,11,23,69,4,4,26,"$324,000",34,$0
00144974,$20.00,2,2,2,2,$15.00,$10.00,$10.00,24,33,9,24,22,4,10,9,"$340,400",23,"$75,923"
00145123,$5.00,4,10,1,4,$5.00,$5.75,$4.10,15,110,6,20,33,3,9,13,"$574,300",25,"$88,402"
00145120,$10.00,2,11,1,7,$15.00,$15.50,$12.55,16,91,14,35,63,6,16,26,"$561,900",24,"$88,402"
00145214,$20.00,2,4,1,2,$20.00,$16.00,$13.00,16,75,13,28,41,6,12,16,"$177,800",33,$0
00001617,$15.00,6,11,5,7,$11.00,$11.67,$10.18,6,45,28,47,63,11,21,24,"$597,000",38,"$174,183"
00145310,$20.00,1,9,0,5,$20.00,$20.00,$18.33,25,76,11,31,56,6,6,23,"$310,000",20,$0
00000364,$10.00,6,21,2,4,$10.00,$13.00,$13.52,18,85,21,42,70,9,19,26,"$310,000",20,"$44,543"
00145346,$16.00,11,30,7,14,$11.00,$11.82,$10.07,18,67,13,35,61,6,17,23,"$470,800",16,"$78,360"
00145403,$10.00,10,47,7,22,$5.00,$6.20,$5.13,18,130,10,31,78,5,16,32,"$273,000",21,"$47,076"
00145392,$15.00,3,11,2,8,$12.00,$10.67,$8.27,16,88,14,32,61,5,14,24,"$357,000",25,"$47,076"
00145383,$10.00,8,9,6,7,$8.00,$6.88,$6.67,17,41,12,31,34,6,16,15,"$361,700",23,"$47,076"
00145480,$12.00,2,14,1,9,$11.00,$10.00,$7.79,20,122,12,29,68,5,12,28,"$332,600",18,"$68,819"
00145496,$22.00,2,5,1,4,$19.00,$18.00,$12.20,17,51,13,31,40,6,13,16,"$280,300",35,"$58,918"
00144812,$50.00,1,2,1,1,$80.00,$80.00,$80.00,24,43,11,31,34,6,15,14,"$360,800",32,"$73,833"
00187769,$25.00,5,15,4,11,$12.00,$10.80,$10.60,16,56,7,15,25,2,6,10,"$505,900",39,$0
00145637,$25.00,2,8,0,4,$20.00,$18.00,$16.25,15,87,12,32,58,5,5,23,"$290,800",35,"$43,940"
00145786,$20.00,2,10,1,5,$15.00,$15.00,$7.30,24,113,9,27,56,4,12,23,"$212,600",31,"$60,733"
00145823,$50.00,1,4,1,3,$50.00,$50.00,$25.00,16,91,14,23,47,6,11,19,"$329,700",32,$0
00145855,$12.00,5,7,3,4,$13.00,$11.20,$9.71,17,45,12,29,34,6,15,15,"$226,400",32,"$69,733"
00145838,$8.00,0,1,0,0,$20.00,$0.00,$20.00,17,17,10,10,12,4,4,4,"$201,900",31,"$69,733"
00002321,$25.00,4,15,3,14,$25.00,$26.25,$38.67,9,113,25,45,95,11,22,35,"$217,000",20,$0
00145944,$13.00,4,12,1,6,$12.00,$10.50,$6.58,18,130,12,34,69,5,16,31,"$267,900",24,"$56,395"
00145905,$20.00,4,4,3,3,$20.00,$25.00,$25.00,21,33,12,28,30,6,15,13,"$232,800",26,"$56,395"
00145895,$15.00,3,4,2,2,$12.00,$11.33,$9.75,19,29,13,27,26,6,13,11,"$267,900",24,$0
00145885,$20.00,1,1,1,1,$20.00,$20.00,$20.00,15,15,8,9,9,3,4,4,"$313,000",22,"$56,395"
00145982,$30.00,2,11,1,5,$70.00,$55.00,$33.00,18,86,13,35,68,6,17,28,"$205,100",37,$0
00190534,$6.00,6,22,4,12,$5.00,$7.00,$5.55,17,79,13,33,62,6,17,25,"$192,200",34,"$41,254"
00146049,$12.00,3,10,2,6,$12.00,$12.00,$7.50,16,76,12,29,51,5,12,19,"$276,800",25,"$41,254"
00146153,$44.00,3,8,1,4,$29.00,$27.00,$18.25,18,68,13,35,56,6,17,23,"$144,200",22,"$45,373"
00146182,$10.00,4,14,3,8,$10.00,$10.00,$8.64,17,88,13,33,60,6,17,25,"$183,400",34,"$51,425"
00146269,$10.00,2,16,0,10,$13.00,$11.50,$7.25,19,123,12,25,64,5,5,25,"$297,300",25,"$76,749"
00146241,$50.00,2,2,0,0,$50.00,$30.00,$30.00,19,28,13,27,24,6,6,11,"$319,600",24,"$76,749"
00006185,$30.00,2,11,2,6,$20.00,$12.50,$13.64,9,89,21,42,95,8,18,29,"$225,800",28,"$42,822"
00146341,$20.00,2,10,1,7,$15.00,$17.50,$9.90,26,111,10,28,65,5,13,29,"$239,700",24,"$42,822"
00146462,$20.00,4,17,4,13,$20.00,$17.75,$9.76,16,127,14,35,78,6,16,31,"$221,300",37,"$67,986"
00003018,$25.00,2,6,1,2,$19.00,$15.00,$12.00,5,64,27,40,56,7,12,17,"$142,900",0,$0
00146500,$25.00,1,1,1,1,$25.00,$25.00,$25.00,17,17,11,17,16,5,8,7,"$235,300",8,"$51,935"
00146585,$8.00,12,37,9,20,$6.00,$5.75,$4.24,15,116,13,31,69,6,17,30,"$145,800",24,"$37,283"
00146628,$10.00,2,7,1,4,$20.00,$15.00,$13.86,15,64,12,30,49,5,13,18,"$199,900",11,"$39,057"
00002020,$7.00,9,40,2,18,$8.00,$8.67,$7.35,11,129,25,45,106,11,21,42,"$355,600",37,"$71,746"
00163506,$15.00,5,14,3,7,$15.00,$14.00,$15.86,16,120,14,33,70,6,16,29,"$355,600",37,$0
00146742,$15.00,2,7,1,4,$15.00,$15.00,$11.29,25,112,10,27,55,5,13,24,"$390,900",40,"$71,746"
00146695,$20.00,1,1,1,1,$20.00,$20.00,$20.00,16,16,12,17,14,5,7,6,"$390,900",40,"$71,746"
00146814,$15.00,2,10,0,2,$15.00,$17.50,$15.20,15,81,12,34,63,5,5,24,"$215,900",30,"$53,218"
00146835,$25.00,2,3,2,2,$25.00,$15.00,$18.33,26,33,11,28,28,5,14,12,"$186,400",26,"$62,357"
00146940,$15.00,2,8,2,7,$15.00,$14.00,$8.50,21,113,10,27,58,4,12,24,"$567,900",29,"$89,546"
00146928,$10.00,3,12,1,3,$20.00,$20.00,$14.75,24,74,12,34,58,6,17,25,"$461,500",29,"$89,546"
00000368,$10.00,6,38,4,22,$10.00,$8.83,$6.50,19,129,24,42,114,10,19,42,"$225,700",43,"$71,260"
00147190,$10.00,3,8,2,3,$20.00,$16.67,$16.25,26,41,10,31,35,5,15,15,"$154,500",20,"$40,119"
00147305,$15.00,2,5,0,2,$16.00,$15.00,$12.40,19,55,12,30,41,6,6,15,"$274,100",30,"$69,038"
00147484,$12.00,2,9,0,2,$12.00,$12.00,$12.22,18,82,13,33,57,6,6,23,"$543,900",30,"$122,638"
00147508,$10.00,2,2,1,1,$20.00,$15.00,$15.00,19,33,10,25,23,4,10,9,"$235,200",34,"$51,437"
00147641,$10.00,6,15,5,10,$10.00,$8.50,$7.13,19,75,9,27,48,4,14,20,"$230,200",29,$0
00147636,$11.00,5,11,2,3,$5.00,$5.00,$4.27,17,56,12,31,43,6,15,18,"$185,900",23,"$61,964"
00147747,$13.00,3,17,2,11,$14.00,$13.00,$9.47,20,127,13,32,70,6,16,32,"$300,500",26,"$47,631"
00147753,$25.00,2,4,2,3,$23.00,$21.00,$19.25,21,36,13,33,33,7,16,15,"$477,800",32,"$109,911"
00147855,$15.00,3,23,2,15,$12.00,$11.67,$10.00,17,125,7,23,69,4,12,28,"$454,800",29,"$65,906"
00147838,$20.00,3,8,1,5,$20.00,$19.33,$16.00,17,62,13,33,55,6,15,21,"$373,800",28,"$65,906"
00147904,$50.00,3,7,3,5,$16.00,$15.00,$12.14,24,65,7,24,36,4,13,15,"$498,400",25,"$40,701"
00147936,$5.00,5,15,2,5,$7.00,$6.80,$5.47,15,105,11,25,51,5,12,23,"$351,100",20,"$56,609"
00147928,$10.00,3,8,0,2,$10.00,$10.67,$12.13,15,75,14,30,53,6,6,19,"$550,100",22,"$56,609"
00148030,$10.00,2,12,0,5,$20.00,$13.50,$6.08,18,121,12,32,66,5,5,30,"$187,500",32,$0
00148022,$10.00,3,13,2,7,$10.00,$10.00,$6.08,16,86,14,35,61,6,16,23,"$209,800",12,"$48,925"
00148153,$11.00,9,35,6,21,$60.00,$16.22,$8.89,20,124,14,34,80,6,17,33,"$357,600",26,"$97,052"
00148143,$20.00,2,9,0,5,$20.00,$13.50,$6.67,17,73,8,23,38,4,4,16,"$399,200",22,"$97,052"
00148141,$14.00,6,11,4,6,$13.00,$11.83,$11.00,20,76,15,35,59,6,16,23,"$357,600",26,$0
00148213,$14.00,2,2,2,2,$15.00,$12.50,$12.50,15,21,10,16,15,5,8,7,"$277,600",30,"$52,608"
00149117,$30.00,2,2,1,1,$15.00,$15.00,$15.00,19,24,12,23,22,6,11,9,"$254,900",21,"$83,472"
00148546,$6.00,5,15,1,8,$5.00,$5.80,$5.13,15,104,12,31,61,5,13,25,"$428,600",26,"$92,525"
00148544,$10.00,4,10,2,7,$15.00,$16.25,$13.60,18,100,13,34,64,6,17,29,"$428,600",26,"$92,525"
00148523,$25.00,1,1,1,1,$15.00,$15.00,$15.00,16,16,11,16,13,4,6,5,"$428,600",26,"$92,525"
00148569,$19.00,3,5,1,2,$16.00,$12.00,$10.40,20,40,12,33,35,6,16,15,"$144,300",9,$0
00148795,$10.00,4,5,1,1,$10.00,$6.75,$6.40,16,39,13,33,32,6,15,14,"$225,900",36,"$68,282"
00148354,$8.00,3,7,2,4,$4.00,$10.67,$8.43,15,64,15,33,48,6,14,17,"$220,600",18,$0
00186232,$22.00,6,11,4,6,$22.00,$13.33,$10.82,10,41,21,41,43,7,17,17,"$224,200",0,"$54,217"
00010145,$5.00,4,14,3,5,$5.00,$9.75,$8.93,16,68,29,44,73,4,13,18,"$236,200",24,"$79,008"
00148876,$7.00,6,17,5,13,$4.00,$5.50,$4.76,17,123,12,31,69,6,15,29,"$220,100",23,"$79,008"
00148869,$15.00,1,8,0,5,$15.00,$15.00,$13.38,26,84,10,32,55,5,5,24,"$236,200",24,$0
00148883,$21.00,1,1,1,1,$15.00,$15.00,$15.00,20,20,8,15,13,3,6,5,"$225,200",27,"$65,740"
00148946,$10.00,1,2,1,1,$6.00,$20.00,$13.00,15,17,10,14,13,4,6,5,"$175,600",17,$0
00148969,$10.00,6,9,2,5,$10.00,$10.17,$9.11,18,52,11,32,41,6,16,17,"$237,700",29,$0
00149033,$7.00,4,12,0,4,$11.00,$7.75,$7.33,15,93,12,28,57,5,5,21,"$351,400",0,$0
00012011,$11.00,1,17,1,8,$6.00,$11.00,$8.35,18,104,25,41,90,5,11,25,"$351,400",0,$0
00149110,$6.00,6,26,5,14,$7.00,$6.33,$7.08,18,125,13,32,79,6,17,32,"$399,400",27,$0
00149089,$20.00,2,2,2,2,$20.00,$21.50,$21.50,22,29,12,26,24,6,13,11,"$568,700",28,"$103,584"
00004254,$20.00,2,20,0,8,$20.00,$17.50,$17.10,6,109,32,50,118,7,7,30,"$173,800",21,"$95,596"
00149173,$17.00,5,8,4,5,$10.00,$16.40,$14.75,18,53,13,31,43,6,16,18,"$347,700",28,"$93,607"
00149164,$25.00,4,5,1,2,$25.00,$16.50,$14.20,18,41,13,32,34,6,16,15,"$338,500",39,$0
00149199,$15.00,4,6,1,2,$10.00,$8.75,$7.67,22,41,13,33,35,6,15,14,"$266,700",18,$0
00149433,$35.00,2,17,0,8,$30.00,$28.50,$15.18,18,128,13,35,77,6,6,33,"$215,900",31,$0
00149429,$10.00,6,33,4,19,$10.00,$7.83,$5.48,21,110,13,33,72,6,17,33,"$228,000",20,"$39,094"
00149498,$20.00,2,6,1,4,$20.00,$25.00,$21.67,26,64,11,32,57,5,16,21,"$574,200",37,"$118,256"
00149414,$9.00,2,15,2,9,$11.00,$9.50,$8.47,16,65,14,32,53,6,14,20,"$424,000",24,$0
00013196,$10.00,1,1,1,1,$100.00,$100.00,$100.00,21,21,26,33,35,5,8,7,"$537,700",19,"$118,256"
00011562,$50.00,1,13,0,8,$50.00,$50.00,$32.31,15,123,19,35,90,3,3,27,"$343,500",29,"$51,250"
00149560,$25.00,2,8,1,5,$100.00,$80.00,$44.38,16,118,14,36,71,6,17,31,"$446,200",30,"$60,896"
00149541,$10.00,2,3,0,1,$20.00,$13.50,$10.67,18,40,12,31,32,6,6,13,"$181,400",17,"$60,896"
00147464,$30.00,1,1,1,1,$20.00,$20.00,$20.00,17,17,10,15,13,4,6,5,"$228,700",30,"$60,896"
00149595,$17.00,4,16,0,5,$18.00,$17.25,$12.50,18,86,9,31,60,4,4,23,"$254,500",6,"$62,824"
00149653,$10.00,2,4,0,2,$20.00,$17.50,$15.00,25,53,12,32,40,6,6,17,"$177,300",12,$0
00149569,$28.00,2,2,1,1,$28.00,$25.50,$25.50,18,29,14,28,25,6,13,11,"$250,000",12,$0
00004544,$20.00,4,38,1,9,$20.00,$21.25,$19.74,9,122,59,78,174,10,19,37,"$513,200",35,$0
00187259,$15.00,1,1,1,1,$15.00,$15.00,$15.00,16,16,6,8,7,2,3,3,"$425,900",35,$0
00149769,$46.00,2,4,0,2,$36.00,$28.50,$22.75,20,76,13,32,51,6,6,19,"$217,200",13,$0
00149767,$15.00,3,9,0,1,$16.00,$14.67,$10.44,18,68,13,32,49,6,6,18,"$210,500",24,"$32,990"
00149792,$100.00,3,10,2,6,$100.00,$70.00,$36.80,16,89,14,36,65,6,17,27,"$194,900",0,"$33,927"
00149881,$5.00,4,4,1,1,$7.00,$8.00,$8.00,16,32,13,27,24,6,12,10,"$142,600",11,$0
00157185,$5.00,3,23,2,11,$8.00,$6.67,$6.79,16,129,15,30,74,5,11,27,"$187,800",0,"$81,759"
00149970,$15.00,1,1,1,1,$15.00,$15.00,$15.00,23,23,8,18,16,3,7,6,"$137,200",20,"$81,759"
00150025,$3.00,6,17,5,7,$10.00,$9.17,$6.35,16,93,10,25,38,4,12,12,"$157,700",27,$0
00150061,$25.00,2,6,2,5,$30.00,$30.00,$22.50,23,77,13,33,56,6,16,23,"$261,800",42,"$79,024"
00150043,$20.00,1,1,1,1,$20.00,$20.00,$20.00,24,24,7,17,16,3,7,6,"$349,100",28,"$79,024"
00002151,$25.00,6,40,4,19,$25.00,$24.17,$20.80,18,110,25,46,98,11,22,36,"$112,600",0,$0
00150097,$11.00,4,5,3,3,$15.00,$10.50,$9.80,23,39,12,32,34,6,16,15,"$220,800",31,"$84,525"
00150186,$10.00,3,6,2,3,$20.00,$18.33,$14.33,25,65,11,29,46,6,15,18,"$216,600",36,"$53,750"
00150191,$11.00,5,11,3,6,$13.00,$11.20,$9.09,18,75,13,33,52,6,15,22,"$216,600",36,"$53,750"
00150177,$20.00,3,4,1,1,$16.00,$12.67,$10.75,17,44,13,30,34,6,13,13,"$204,400",23,"$53,750"
00150260,$10.00,8,22,5,15,$8.00,$6.38,$6.59,19,128,11,33,73,6,17,33,"$218,200",33,"$64,110"
00150301,$40.00,1,4,0,3,$30.00,$30.00,$23.75,24,51,11,31,41,6,6,18,"$164,200",10,$0
00150292,$10.00,2,2,2,2,$15.00,$15.00,$15.00,17,21,13,20,19,6,10,8,"$143,500",13,"$32,331"
00150386,$30.00,2,3,0,0,$17.00,$16.00,$14.00,18,52,11,26,35,5,5,14,"$192,100",26,"$58,078"
00150516,$25.00,3,17,2,9,$32.00,$29.00,$24.06,22,105,13,35,75,6,17,30,"$330,400",20,$0
00150644,$35.00,2,2,2,2,$35.00,$32.50,$32.50,17,31,14,29,27,6,13,11,"$330,400",22,"$62,979"
00150497,$40.00,2,2,0,0,$25.00,$17.50,$17.50,15,27,12,24,23,5,5,9,"$334,300",37,"$62,979"
00150534,$4.00,8,13,4,6,$6.00,$3.88,$5.00,19,65,12,31,49,6,16,20,"$162,400",16,"$45,165"
00150595,$12.00,5,10,2,4,$10.00,$6.00,$4.40,16,76,8,23,33,4,11,12,"$212,300",34,"$70,545"
00150587,$20.00,4,6,2,3,$15.00,$13.00,$10.67,22,45,12,31,35,6,14,14,"$180,500",24,"$70,545"
00154892,$9.00,4,20,2,10,$10.00,$10.00,$7.05,18,120,14,33,72,6,15,30,"$135,300",47,"$43,517"
00150624,$8.00,7,48,4,20,$4.00,$7.86,$7.38,16,130,11,28,79,5,15,34,"$124,700",29,"$43,517"
00150684,$34.00,3,9,2,6,$32.00,$27.00,$17.67,18,101,14,32,62,6,15,28,"$247,600",0,$0
00150730,$2.00,1,3,1,2,$20.00,$20.00,$11.67,20,56,12,27,38,6,12,14,"$150,200",41,"$50,606"
00149757,$22.00,1,2,0,1,$16.00,$16.00,$13.00,26,42,10,28,29,4,4,11,"$416,700",13,$0
00150776,$8.00,5,21,2,9,$10.00,$9.40,$6.62,18,129,14,35,74,6,16,31,"$114,900",17,$0
00006587,$20.00,3,14,2,8,$20.00,$16.00,$13.57,22,92,17,38,83,7,18,28,"$166,400",47,"$41,642"
00000793,$15.00,4,21,1,7,$16.00,$14.00,$10.19,15,123,16,34,103,4,12,37,"$156,800",26,"$41,505"
00151054,$16.00,4,27,2,14,$10.00,$10.25,$12.04,19,123,14,35,85,6,16,30,"$231,100",33,"$72,104"
00147600,$5.00,3,9,2,4,$10.00,$6.00,$5.22,16,66,15,34,50,6,15,20,"$351,400",8,$0
00151170,$12.00,4,15,3,7,$10.00,$11.50,$8.53,19,123,13,35,63,6,17,27,"$273,800",28,"$53,625"
00151203,$5.00,5,15,4,10,$14.00,$11.60,$8.20,23,122,12,32,67,6,17,30,"$213,500",0,"$87,122"
00151452,$10.00,3,25,1,15,$20.00,$16.67,$10.60,18,123,12,34,78,6,17,33,"$229,300",17,"$42,637"
00002781,$20.00,1,2,1,2,$15.00,$15.00,$9.00,17,17,16,20,18,6,8,7,"$243,200",23,"$42,637"
00151484,$14.00,6,17,5,14,$9.00,$7.67,$7.76,18,126,11,32,71,5,15,32,"$254,600",14,"$45,271"
00151504,$21.00,3,3,3,3,$15.00,$12.33,$12.33,24,34,9,26,27,4,12,11,"$266,600",33,"$78,203"
00151518,$15.00,2,4,1,1,$15.00,$15.00,$12.50,20,43,12,32,36,6,15,15,"$245,700",42,$0
00151547,$5.00,0,1,0,0,$15.00,$0.00,$15.00,23,23,9,9,14,3,3,5,"$146,300",41,"$49,514"
00151653,$10.00,5,20,3,16,$10.00,$8.20,$6.35,19,125,13,34,76,6,17,33,"$145,500",34,$0
00151629,$15.00,4,8,3,4,$15.00,$13.00,$9.50,19,57,13,31,45,6,15,18,"$158,600",37,$0
00151600,$21.00,1,1,1,1,$15.00,$15.00,$15.00,26,26,7,15,12,3,8,7,"$156,000",41,"$40,276"
00151702,$15.00,2,7,2,6,$15.00,$15.00,$11.57,23,65,13,35,54,6,17,21,"$214,500",46,"$83,961"
00151695,$35.00,1,1,1,1,$25.00,$25.00,$25.00,18,18,10,15,12,4,6,5,"$249,800",42,"$83,961"
00151766,$4.00,6,12,4,6,$3.00,$4.00,$4.00,16,64,9,22,34,4,10,14,"$166,300",41,"$52,584"
00151806,$4.00,6,26,2,13,$3.00,$4.50,$4.50,15,124,11,27,68,5,14,30,"$142,000",31,"$45,667"
00151788,$10.00,4,5,3,3,$11.00,$11.25,$10.20,17,24,14,23,24,6,11,9,"$140,700",32,"$45,667"
00151828,$10.00,2,9,1,5,$20.00,$15.00,$9.67,18,77,13,33,53,6,15,22,"$95,600",26,"$31,712"
00151904,$15.00,2,6,2,5,$15.00,$15.00,$10.83,21,69,11,28,50,5,13,19,"$108,800",47,"$38,438"
00151907,$6.00,4,5,4,4,$7.00,$5.25,$5.40,16,28,14,26,25,6,12,10,"$347,700",22,"$67,966"
00151986,$15.00,2,3,1,1,$15.00,$11.00,$9.00,15,40,8,23,27,2,8,9,"$259,800",47,"$87,416"
00152054,$25.00,2,6,0,2,$12.00,$18.50,$11.83,15,75,13,30,48,6,6,18,"$229,700",32,"$64,192"
00152053,$25.00,3,15,2,6,$10.00,$20.00,$12.53,18,65,13,32,57,6,17,24,"$307,100",29,"$64,192"
00151891,$15.00,5,9,2,4,$15.00,$9.60,$11.44,16,57,16,31,43,6,13,15,"$275,000",35,$0
00152119,$10.00,4,14,2,8,$5.00,$5.50,$5.36,18,114,10,25,59,4,10,25,"$195,800",38,"$41,929"
00152118,$4.00,8,41,6,21,$5.00,$4.25,$3.00,16,130,11,30,77,5,15,32,"$164,400",34,"$41,929"
00152092,$5.00,6,7,4,4,$5.00,$3.83,$3.71,17,41,12,31,31,6,15,14,"$123,200",29,"$41,929"
00152149,$10.00,4,10,1,3,$7.00,$6.75,$6.20,18,69,13,33,53,6,15,20,"$153,800",35,"$45,864"
00009287,$8.00,6,25,3,12,$10.00,$8.67,$7.20,18,89,14,34,72,6,17,26,"$143,200",38,"$45,864"
00187142,$24.00,2,17,1,8,$25.00,$18.00,$18.06,7,162,16,36,81,7,17,31,"$127,700",15,"$42,334"
00152283,$10.00,2,3,0,1,$15.00,$12.50,$10.00,19,44,10,26,31,4,4,11,"$281,300",56,$0
00152376,$10.00,1,9,1,4,$20.00,$20.00,$9.44,24,112,12,32,66,6,15,27,"$295,900",35,"$54,152"
00152418,$12.00,4,16,2,10,$13.00,$12.75,$11.63,16,125,15,36,70,6,16,29,"$163,700",36,"$51,860"
00152470,$45.00,2,11,2,8,$35.00,$40.00,$23.73,22,130,13,34,76,6,17,30,"$572,500",31,$0
00004017,$15.00,1,13,0,5,$15.00,$15.00,$9.92,18,85,13,30,64,4,4,23,"$572,500",31,"$95,837"
00043104,$9.00,4,22,2,13,$10.00,$7.50,$5.84,17,130,14,36,78,6,17,33,"$500,000",34,"$95,837"
00186448,$10.00,6,33,3,13,$10.00,$5.50,$5.61,6,78,24,42,73,6,15,24,"$572,500",31,$0
00152509,$20.00,1,14,1,8,$20.00,$20.00,$13.21,19,126,11,23,58,4,9,20,"$172,500",34,"$55,139"
00152486,$5.00,6,8,5,6,$7.00,$6.00,$5.50,15,42,10,29,32,5,14,13,"$153,800",39,"$55,139"
00116539,$19.00,4,21,3,10,$19.00,$19.25,$13.43,20,122,13,34,80,6,17,34,"$160,600",27,$0
00152527,$23.00,1,1,1,1,$23.00,$23.00,$23.00,17,17,11,16,14,5,7,6,"$185,400",31,"$37,610"
00152621,$10.00,2,13,1,9,$10.00,$10.00,$7.62,16,104,8,27,62,4,13,24,"$244,900",37,"$60,513"
00038165,$14.00,3,11,0,5,$10.00,$14.00,$10.36,15,76,13,34,57,6,6,23,"$198,500",16,"$60,513"
00152641,$50.00,1,1,1,1,$30.00,$30.00,$30.00,24,24,10,20,19,5,9,8,"$153,800",25,$0
00152737,$7.00,9,17,6,10,$8.00,$6.78,$8.94,16,87,13,30,62,6,16,26,"$231,200",31,"$77,367"
00136768,$2.00,2,12,1,6,$10.00,$7.50,$6.33,19,57,13,33,49,6,15,20,"$231,200",31,"$77,367"
00132347,$20.00,3,3,3,3,$20.00,$14.00,$14.00,17,33,13,31,30,6,15,13,"$387,400",30,$0
00152822,$20.00,1,3,1,3,$15.00,$15.00,$10.00,19,43,10,27,31,4,11,12,"$171,400",30,"$50,607"
00152821,$11.00,4,5,3,4,$5.00,$6.50,$5.80,15,41,13,30,31,6,15,14,"$163,300",33,"$50,607"
00153001,$5.00,6,20,4,9,$5.00,$5.33,$6.30,16,96,15,36,76,6,17,30,"$196,000",30,"$48,772"
00152990,$20.00,4,10,3,6,$15.00,$12.50,$10.00,22,93,12,33,62,6,17,25,"$177,500",30,$0
00153026,$10.00,3,14,2,11,$11.00,$10.67,$6.21,18,103,13,31,62,6,15,27,"$162,500",36,"$48,361"
00190859,$10.00,10,35,8,17,$10.00,$9.40,$8.71,4,125,20,41,86,10,21,36,"$228,800",26,$0
00185353,$3.00,9,28,5,14,$3.00,$3.22,$3.04,13,105,17,36,66,8,19,29,"$106,300",32,"$26,049"
00186251,$17.00,2,15,2,12,$15.00,$16.00,$13.07,9,103,21,41,80,7,17,30,"$383,600",47,"$56,402"
00153301,$15.00,3,19,1,8,$16.00,$15.33,$8.58,17,105,14,33,73,6,15,27,"$343,800",45,"$50,777"
00153319,$35.00,1,1,1,1,$20.00,$20.00,$20.00,20,20,10,17,16,4,7,6,"$151,000",33,"$47,281"
00153353,$27.00,3,5,2,3,$30.00,$25.00,$18.20,18,52,13,33,41,6,15,17,"$88,500",8,$0
00151846,$10.00,3,4,2,2,$9.00,$5.67,$5.75,15,21,14,21,19,5,8,7,"$123,400",39,$0
